Date,MSFT,^GSPC
2010-06-24,19.360700607299805,1073.68994140625
2010-06-25,18.996721267700195,1076.760009765625
2010-06-28,18.826332092285156,1074.5699462890625
2010-06-29,18.05191421508789,1041.239990234375
2010-06-30,17.8195858001709,1030.7099609375
2010-07-01,17.935745239257812,1027.3699951171875
2010-07-02,18.020938873291016,1022.5800170898438
2010-07-06,18.446868896484375,1028.06005859375
2010-07-07,18.818592071533203,1060.27001953125
2010-07-08,18.90378189086914,1070.25
2010-07-09,18.795364379882812,1077.9599609375
2010-07-12,19.229032516479492,1078.75
2010-07-13,19.46136474609375,1095.3399658203125
2010-07-14,19.701448440551758,1095.1700439453125
2010-07-15,19.755657196044922,1096.47998046875
2010-07-16,19.27550506591797,1064.8800048828125
2010-07-19,19.53881072998047,1071.25
2010-07-20,19.732412338256836,1083.47998046875
2010-07-21,19.45362663269043,1069.5899658203125
2010-07-22,20.01121711730957,1093.6700439453125
2010-07-23,19.98798179626465,1102.6600341796875
2010-07-26,20.212568283081055,1115.010009765625
2010-07-27,20.259031295776367,1113.8399658203125
2010-07-28,20.096406936645508,1106.1300048828125
2010-07-29,20.158353805541992,1101.530029296875
2010-07-30,19.98798179626465,1101.5999755859375
2010-08-02,20.39068031311035,1125.8599853515625
2010-08-03,20.259031295776367,1120.4599609375
2010-08-04,19.926027297973633,1127.239990234375
2010-08-05,19.64722442626953,1125.81005859375
2010-08-06,19.78662872314453,1121.6400146484375
2010-08-09,19.833097457885742,1127.7900390625
2010-08-10,19.414901733398438,1121.06005859375
2010-08-11,19.252277374267578,1089.469970703125
2010-08-12,18.96573257446289,1083.6099853515625
2010-08-13,18.896034240722656,1079.25
2010-08-16,18.973478317260742,1079.3800048828125
2010-08-17,19.23818588256836,1092.5400390625
2010-08-18,19.323833465576172,1094.1600341796875
2010-08-19,19.02798080444336,1075.6300048828125
2010-08-20,18.864482879638672,1071.68994140625
2010-08-23,18.903413772583008,1067.3599853515625
2010-08-24,18.7165584564209,1051.8699951171875
2010-08-25,18.76327133178711,1055.3299560546875
2010-08-26,18.54527473449707,1047.219970703125
2010-08-27,18.630918502807617,1064.5899658203125
2010-08-30,18.40513038635254,1048.9200439453125
2010-08-31,18.272777557373047,1049.3299560546875
2010-09-01,18.607553482055664,1080.2900390625
2010-09-02,18.63869285583496,1090.0999755859375
2010-09-03,18.91119384765625,1104.510009765625
2010-09-07,18.654264450073242,1091.8399658203125
2010-09-08,18.630918502807617,1098.8699951171875
2010-09-09,18.693191528320312,1104.1800537109375
2010-09-10,18.56863021850586,1109.550048828125
2010-09-13,19.54961395263672,1121.9000244140625
2010-09-14,19.487327575683594,1121.0999755859375
2010-09-15,19.557397842407227,1125.0699462890625
2010-09-16,19.72089195251465,1124.6600341796875
2010-09-17,19.63525390625,1125.5899658203125
2010-09-20,19.79875946044922,1142.7099609375
2010-09-21,19.58075714111328,1139.780029296875
2010-09-22,19.160335540771484,1134.280029296875
2010-09-23,19.020200729370117,1124.8299560546875
2010-09-24,19.292688369750977,1148.6700439453125
2010-09-27,19.253761291503906,1142.1600341796875
2010-09-28,19.214839935302734,1147.699951171875
2010-09-29,19.074687957763672,1144.72998046875
2010-09-30,19.06690216064453,1141.199951171875
2010-10-01,18.98126220703125,1146.239990234375
2010-10-04,18.615341186523438,1137.030029296875
2010-10-05,18.957904815673828,1160.75
2010-10-06,19.020200729370117,1159.969970703125
2010-10-07,19.09805679321289,1158.06005859375
2010-10-08,19.12919044494629,1165.1500244140625
2010-10-11,19.144763946533203,1165.3199462890625
2010-10-12,19.33161163330078,1169.77001953125
2010-10-13,19.728689193725586,1178.0999755859375
2010-10-14,19.643037796020508,1173.81005859375
2010-10-15,19.884401321411133,1176.18994140625
2010-10-18,20.10239028930664,1184.7099609375
2010-10-19,19.541828155517578,1165.9000244140625
2010-10-20,19.7053279876709,1178.1700439453125
2010-10-21,19.790969848632812,1180.260009765625
2010-10-22,19.759828567504883,1183.0799560546875
2010-10-25,19.611900329589844,1185.6199951171875
2010-10-26,20.164676666259766,1185.6400146484375
2010-10-27,20.28145408630371,1182.449951171875
2010-10-28,20.460527420043945,1183.780029296875
2010-10-29,20.7641658782959,1183.260009765625
2010-11-01,20.982166290283203,1184.3800048828125
2010-11-02,21.324724197387695,1193.5699462890625
2010-11-03,21.04444122314453,1197.9599609375
2010-11-04,21.13008689880371,1221.06005859375
2010-11-05,20.90430450439453,1225.8499755859375
2010-11-08,20.8731689453125,1223.25
2010-11-09,20.982166290283203,1213.4000244140625
2010-11-10,20.974376678466797,1218.7099609375
2010-11-11,20.77194595336914,1213.5400390625
2010-11-12,20.452741622924805,1199.2099609375
2010-11-15,20.398242950439453,1197.75
2010-11-16,20.218074798583984,1178.3399658203125
2010-11-17,20.030073165893555,1178.5899658203125
2010-11-18,20.2415771484375,1196.68994140625
2010-11-19,20.124074935913086,1199.72998046875
2010-11-22,20.15540313720703,1197.8399658203125
2010-11-23,19.677566528320312,1180.72998046875
2010-11-24,19.873403549194336,1198.3499755859375
2010-11-26,19.779409408569336,1189.4000244140625
2010-11-29,19.826406478881836,1187.760009765625
2010-11-30,19.787233352661133,1180.550048828125
2010-12-01,20.39824867248535,1206.0699462890625
2010-12-02,21.064083099365234,1221.530029296875
2010-12-03,21.165922164916992,1224.7099609375
2010-12-06,21.024917602539062,1223.1199951171875
2010-12-07,21.048410415649414,1223.75
2010-12-08,21.33042335510254,1228.280029296875
2010-12-09,21.21291732788086,1233.0
2010-12-10,21.41658592224121,1240.4000244140625
2010-12-13,21.346084594726562,1240.4599609375
2010-12-14,21.635934829711914,1241.5899658203125
2010-12-15,21.81609535217285,1235.22998046875
2010-12-16,21.92576026916504,1242.8699951171875
2010-12-17,21.855255126953125,1243.9100341796875
2010-12-20,21.784759521484375,1247.0799560546875
2010-12-21,21.988433837890625,1254.5999755859375
2010-12-22,22.08243179321289,1258.8399658203125
2010-12-23,22.16859245300293,1256.77001953125
2010-12-27,21.988433837890625,1257.5400390625
2010-12-28,21.941429138183594,1258.510009765625
2010-12-29,21.910097122192383,1259.780029296875
2010-12-30,21.81609535217285,1257.8800048828125
2010-12-31,21.863096237182617,1257.6400146484375
2011-01-03,21.91792869567871,1271.8699951171875
2011-01-04,22.004093170166016,1270.199951171875
2011-01-05,21.933591842651367,1276.56005859375
2011-01-06,22.57593536376953,1273.8499755859375
2011-01-07,22.40359878540039,1271.5
2011-01-10,22.105928421020508,1269.75
2011-01-11,22.019765853881836,1274.47998046875
2011-01-12,22.36442756652832,1285.9599609375
2011-01-13,22.08243179321289,1283.760009765625
2011-01-14,22.16859245300293,1293.239990234375
2011-01-18,22.450605392456055,1295.02001953125
2011-01-19,22.30176544189453,1281.9200439453125
2011-01-20,22.207765579223633,1280.260009765625
2011-01-21,21.949264526367188,1283.3499755859375
2011-01-24,22.231264114379883,1290.8399658203125
2011-01-25,22.286102294921875,1291.1800537109375
2011-01-26,22.54460334777832,1296.6300048828125
2011-01-27,22.61509895324707,1299.5400390625
2011-01-28,21.737760543823242,1276.3399658203125
2011-01-31,21.722091674804688,1286.1199951171875
2011-02-01,21.92576026916504,1307.5899658203125
2011-02-02,21.8865966796875,1304.030029296875
2011-02-03,21.659421920776367,1307.0999755859375
2011-02-04,21.75343132019043,1310.8699951171875
2011-02-07,22.090267181396484,1319.050048828125
2011-02-08,22.152929306030273,1324.5699462890625
2011-02-09,21.910097122192383,1320.8800048828125
2011-02-10,21.541919708251953,1321.8699951171875
2011-02-11,21.346084594726562,1329.1500244140625
2011-02-14,21.33042335510254,1332.3199462890625
2011-02-15,21.243738174438477,1328.010009765625
2011-02-16,21.291025161743164,1336.3199462890625
2011-02-17,21.440736770629883,1340.4300537109375
2011-02-18,21.322542190551758,1343.010009765625
2011-02-22,20.952194213867188,1315.43994140625
2011-02-23,20.952194213867188,1307.4000244140625
2011-02-24,21.094032287597656,1306.0999755859375
2011-02-25,20.920677185058594,1319.8800048828125
2011-02-28,20.94431495666504,1327.219970703125
2011-03-01,20.613367080688477,1306.3299560546875
2011-03-02,20.55033302307129,1308.43994140625
2011-03-03,20.644886016845703,1330.969970703125
2011-03-04,20.44788932800293,1321.1500244140625
2011-03-07,20.26665496826172,1310.1300048828125
2011-03-08,20.416372299194336,1321.8199462890625
2011-03-09,20.400611877441406,1320.02001953125
2011-03-10,20.022382736206055,1295.1099853515625
2011-03-11,20.235137939453125,1304.280029296875
2011-03-14,20.24302101135254,1296.3900146484375
2011-03-15,20.006624221801758,1281.8699951171875
2011-03-16,19.53384780883789,1256.8800048828125
2011-03-17,19.525964736938477,1273.719970703125
2011-03-18,19.54172134399414,1279.2099609375
2011-03-21,19.959352493286133,1298.3800048828125
2011-03-22,19.935712814331055,1293.77001953125
2011-03-23,20.12482261657715,1297.5400390625
2011-03-24,20.33757781982422,1309.6600341796875
2011-03-25,20.18785858154297,1313.800048828125
2011-03-28,20.022382736206055,1310.18994140625
2011-03-29,20.085424423217773,1319.43994140625
2011-03-30,20.17998695373535,1328.260009765625
2011-03-31,20.006624221801758,1325.8299560546875
2011-04-01,20.077539443969727,1332.4100341796875
2011-04-04,20.132701873779297,1332.8699951171875
2011-04-05,20.313936233520508,1332.6300048828125
2011-04-06,20.605485916137695,1335.5400390625
2011-04-07,20.644886016845703,1333.510009765625
2011-04-08,20.542448043823242,1328.1700439453125
2011-04-11,20.471529006958008,1324.4599609375
2011-04-12,20.203624725341797,1314.1600341796875
2011-04-13,20.19573974609375,1314.4100341796875
2011-04-14,20.030261993408203,1314.52001953125
2011-04-15,19.990869522094727,1319.6800537109375
2011-04-18,19.762348175048828,1305.1400146484375
2011-04-19,19.81751251220703,1312.6199951171875
2011-04-20,20.298179626464844,1330.3599853515625
2011-04-21,20.10906982421875,1337.3800048828125
2011-04-25,20.17998695373535,1335.25
2011-04-26,20.637006759643555,1347.239990234375
2011-04-27,20.78672218322754,1355.6600341796875
2011-04-28,21.046751022338867,1360.47998046875
2011-04-29,20.42424964904785,1363.6099853515625
2011-05-02,20.219379425048828,1361.219970703125
2011-05-03,20.33757781982422,1356.6199951171875
2011-05-04,20.534563064575195,1347.3199462890625
2011-05-05,20.321813583374023,1335.0999755859375
2011-05-06,20.384855270385742,1340.199951171875
2011-05-09,20.35333251953125,1346.2900390625
2011-05-10,20.227258682250977,1357.1600341796875
2011-05-11,19.982995986938477,1342.0799560546875
2011-05-12,19.951467514038086,1348.6500244140625
2011-05-13,19.722963333129883,1337.77001953125
2011-05-16,19.360485076904297,1329.469970703125
2011-05-17,19.447738647460938,1328.97998046875
2011-05-18,19.58256721496582,1340.6800537109375
2011-05-19,19.60636329650879,1343.5999755859375
2011-05-20,19.423940658569336,1333.27001953125
2011-05-23,19.170127868652344,1317.3699951171875
2011-05-24,19.15427017211914,1316.280029296875
2011-05-25,19.185998916625977,1320.469970703125
2011-05-26,19.566709518432617,1325.68994140625
2011-05-27,19.638090133666992,1331.0999755859375
2011-05-31,19.83637237548828,1345.199951171875
2011-06-01,19.376354217529297,1314.550048828125
2011-06-02,19.209789276123047,1312.93994140625
2011-06-03,18.96391487121582,1300.1600341796875
2011-06-06,19.04323387145996,1286.1700439453125
2011-06-07,19.082887649536133,1284.93994140625
2011-06-08,18.987709045410156,1279.56005859375
2011-06-09,19.003576278686523,1289.0
2011-06-10,18.805286407470703,1270.97998046875
2011-06-13,19.067033767700195,1271.8299560546875
2011-06-14,19.209789276123047,1287.8699951171875
2011-06-15,18.829084396362305,1265.4200439453125
2011-06-16,19.03530502319336,1267.6400146484375
2011-06-17,19.241518020629883,1271.5
2011-06-20,19.4080810546875,1278.3599853515625
2011-06-21,19.638090133666992,1295.52001953125
2011-06-22,19.550840377807617,1287.1400146484375
2011-06-23,19.534975051879883,1283.5
2011-06-24,19.273237228393555,1268.449951171875
2011-06-27,19.98707389831543,1280.0999755859375
2011-06-28,20.46295166015625,1296.6700439453125
2011-06-29,20.320188522338867,1307.4100341796875
2011-06-30,20.621578216552734,1320.6400146484375
2011-07-01,20.63744354248047,1339.6700439453125
2011-07-05,20.645374298095703,1337.8800048828125
2011-07-06,20.883316040039062,1339.219970703125
2011-07-07,21.2322998046875,1353.219970703125
2011-07-08,21.35126304626465,1343.800048828125
2011-07-11,21.121252059936523,1319.489990234375
2011-07-12,21.049869537353516,1313.6400146484375
2011-07-13,21.121252059936523,1317.719970703125
2011-07-14,20.99435043334961,1308.8699951171875
2011-07-15,21.24022102355957,1316.1400146484375
2011-07-18,21.08952522277832,1305.43994140625
2011-07-19,21.843013763427734,1326.72998046875
2011-07-20,21.46230697631836,1325.8399658203125
2011-07-21,21.494020462036133,1343.800048828125
2011-07-22,21.835081100463867,1345.02001953125
2011-07-25,22.136476516723633,1337.4300537109375
2011-07-26,22.271305084228516,1331.93994140625
2011-07-27,21.676450729370117,1304.8900146484375
2011-07-28,21.98577880859375,1300.6700439453125
2011-07-29,21.731964111328125,1292.280029296875
2011-08-01,21.628862380981445,1286.93994140625
2011-08-02,21.25608253479004,1254.050048828125
2011-08-03,21.35126304626465,1260.3399658203125
2011-08-04,20.57399559020996,1200.0699462890625
2011-08-05,20.367778778076172,1199.3800048828125
2011-08-08,19.416004180908203,1119.4599609375
2011-08-09,20.288461685180664,1172.530029296875
2011-08-10,19.193925857543945,1120.760009765625
2011-08-11,19.97913360595703,1172.6400146484375
2011-08-12,19.907752990722656,1178.81005859375
2011-08-15,20.232942581176758,1204.489990234375
2011-08-16,20.232946395874023,1192.760009765625
2011-08-17,20.15313720703125,1193.8900146484375
2011-08-18,19.690208435058594,1140.6500244140625
2011-08-19,19.19535255432129,1123.530029296875
2011-08-22,19.139484405517578,1123.8199462890625
2011-08-23,19.730106353759766,1162.3499755859375
2011-08-24,19.8737735748291,1177.5999755859375
2011-08-25,19.61038589477539,1159.27001953125
2011-08-26,20.15313720703125,1176.800048828125
2011-08-29,20.624032974243164,1210.0799560546875
2011-08-30,20.935302734375,1212.9200439453125
2011-08-31,21.230621337890625,1218.8900146484375
2011-09-01,20.919343948364258,1204.4200439453125
2011-09-02,20.592100143432617,1173.969970703125
2011-09-06,20.360647201538086,1165.239990234375
2011-09-07,20.751737594604492,1198.6199951171875
2011-09-08,20.927324295043945,1185.9000244140625
2011-09-09,20.544218063354492,1154.22998046875
2011-09-12,20.6639347076416,1162.27001953125
2011-09-13,20.783666610717773,1172.8699951171875
2011-09-14,21.150806427001953,1188.6800537109375
2011-09-15,21.54189682006836,1209.1099853515625
2011-09-16,21.64565658569336,1216.010009765625
2011-09-19,21.717491149902344,1204.0899658203125
2011-09-20,21.53390884399414,1202.0899658203125
2011-09-21,20.743749618530273,1166.760009765625
2011-09-22,20.001482009887695,1129.56005859375
2011-09-23,20.001482009887695,1136.4300537109375
2011-09-26,20.304773330688477,1162.949951171875
2011-09-27,20.48834228515625,1175.3800048828125
2011-09-28,20.41651153564453,1151.06005859375
2011-09-29,20.312759399414062,1160.4000244140625
2011-09-30,19.865798950195312,1131.4200439453125
2011-10-03,19.578458786010742,1099.22998046875
2011-10-04,20.224964141845703,1123.949951171875
2011-10-05,20.6639347076416,1144.030029296875
2011-10-06,21.02309799194336,1164.969970703125
2011-10-07,20.951265335083008,1155.4599609375
2011-10-10,21.501985549926758,1194.8900146484375
2011-10-11,21.549875259399414,1195.5400390625
2011-10-12,21.5179500579834,1207.25
2011-10-13,21.69355010986328,1203.6600341796875
2011-10-14,21.7653751373291,1224.5799560546875
2011-10-17,21.53390884399414,1200.8599853515625
2011-10-18,21.797306060791016,1225.3800048828125
2011-10-19,21.653636932373047,1209.8800048828125
2011-10-20,21.581806182861328,1215.3900146484375
2011-10-21,21.67758560180664,1238.25
2011-10-24,21.70153045654297,1254.18994140625
2011-10-25,21.398225784301758,1229.050048828125
2011-10-26,21.22264289855957,1242.0
2011-10-27,21.749414443969727,1284.5899658203125
2011-10-28,21.53390884399414,1285.0899658203125
2011-10-31,21.254566192626953,1253.300048828125
2011-11-01,20.743749618530273,1218.280029296875
2011-11-02,20.75971794128418,1237.9000244140625
2011-11-03,21.17475128173828,1261.1500244140625
2011-11-04,20.951265335083008,1253.22998046875
2011-11-07,21.39024543762207,1261.1199951171875
2011-11-08,21.67758560180664,1275.9200439453125
2011-11-09,20.91136932373047,1229.0999755859375
2011-11-10,20.9752140045166,1239.699951171875
2011-11-11,21.478042602539062,1263.8499755859375
2011-11-14,21.358325958251953,1251.780029296875
2011-11-15,21.503070831298828,1257.81005859375
2011-11-16,20.964284896850586,1236.9100341796875
2011-11-17,20.538087844848633,1216.1300048828125
2011-11-18,20.345090866088867,1215.6500244140625
2011-11-21,20.103839874267578,1192.97998046875
2011-11-22,19.93497657775879,1188.0400390625
2011-11-23,19.677642822265625,1161.7900390625
2011-11-25,19.540935516357422,1158.6700439453125
2011-11-28,19.999300003051758,1192.550048828125
2011-11-29,19.975183486938477,1195.18994140625
2011-11-30,20.570253372192383,1246.9599609375
2011-12-01,20.329011917114258,1244.5799560546875
2011-12-02,20.280759811401367,1244.280029296875
2011-12-05,20.6667537689209,1257.0799560546875
2011-12-06,20.634586334228516,1258.469970703125
2011-12-07,20.58634376525879,1261.010009765625
2011-12-08,20.42550277709961,1234.3499755859375
2011-12-09,20.6667537689209,1255.18994140625
2011-12-12,20.51396369934082,1236.469970703125
2011-12-13,20.715002059936523,1225.72998046875
2011-12-14,20.578296661376953,1211.8199462890625
2011-12-15,20.554168701171875,1215.75
2011-12-16,20.90799903869629,1219.6600341796875
2011-12-19,20.53005027770996,1205.3499755859375
2011-12-20,20.93212127685547,1241.300048828125
2011-12-21,20.715002059936523,1243.719970703125
2011-12-22,20.755212783813477,1254.0
2011-12-23,20.93212127685547,1265.3299560546875
2011-12-27,20.940166473388672,1265.4300537109375
2011-12-28,20.76325035095215,1249.6400146484375
2011-12-29,20.92408561706543,1263.02001953125
2011-12-30,20.875831604003906,1257.5999755859375
2012-01-03,21.527198791503906,1277.06005859375
2012-01-04,22.0338077545166,1277.300048828125
2012-01-05,22.258974075317383,1281.06005859375
2012-01-06,22.60475730895996,1277.81005859375
2012-01-09,22.307228088378906,1280.699951171875
2012-01-10,22.38763999938965,1292.0799560546875
2012-01-11,22.291139602661133,1292.47998046875
2012-01-12,22.51630210876465,1295.5
2012-01-13,22.71734046936035,1289.0899658203125
2012-01-17,22.725391387939453,1293.6700439453125
2012-01-18,22.701263427734375,1308.0400390625
2012-01-19,22.61280632019043,1314.5
2012-01-20,23.89140510559082,1315.3800048828125
2012-01-23,23.907487869262695,1316.0
2012-01-24,23.5938720703125,1314.6500244140625
2012-01-25,23.770788192749023,1326.06005859375
2012-01-26,23.722536087036133,1318.4300537109375
2012-01-27,23.505416870117188,1316.3299560546875
2012-01-30,23.810989379882812,1313.010009765625
2012-01-31,23.746662139892578,1312.4100341796875
2012-02-01,24.03615379333496,1324.0899658203125
2012-02-02,24.084407806396484,1325.5400390625
2012-02-03,24.31761360168457,1344.9000244140625
2012-02-06,24.285442352294922,1344.3299560546875
2012-02-07,24.40606689453125,1347.050048828125
2012-02-08,24.655353546142578,1349.9599609375
2012-02-09,24.743810653686523,1351.949951171875
2012-02-10,24.52669334411621,1342.6400146484375
2012-02-13,24.591018676757812,1351.77001953125
2012-02-14,24.485797882080078,1350.5
2012-02-15,24.32390594482422,1343.22998046875
2012-02-16,25.327617645263672,1358.0400390625
2012-02-17,25.295236587524414,1361.22998046875
2012-02-21,25.449037551879883,1362.2099609375
2012-02-22,25.31142807006836,1357.6600341796875
2012-02-23,25.392372131347656,1363.4599609375
2012-02-24,25.48141098022461,1365.739990234375
2012-02-27,25.376178741455078,1367.5899658203125
2012-02-28,25.79709815979004,1372.1800537109375
2012-02-29,25.691869735717773,1365.6800537109375
2012-03-01,26.13706398010254,1374.0899658203125
2012-03-02,25.967082977294922,1369.6300048828125
2012-03-05,25.740442276000977,1364.3299560546875
2012-03-06,25.54616928100586,1343.3599853515625
2012-03-07,25.772815704345703,1352.6300048828125
2012-03-08,25.91042137145996,1365.9100341796875
2012-03-09,25.894235610961914,1370.8699951171875
2012-03-12,25.934711456298828,1371.0899658203125
2012-03-13,26.444650650024414,1395.949951171875
2012-03-14,26.525604248046875,1394.280029296875
2012-03-15,26.590362548828125,1402.5999755859375
2012-03-16,26.387990951538086,1404.1700439453125
2012-03-19,26.06421661376953,1409.75
2012-03-20,25.894235610961914,1405.52001953125
2012-03-21,25.829477310180664,1402.8900146484375
2012-03-22,25.902326583862305,1392.780029296875
2012-03-23,25.91042137145996,1397.1099853515625
2012-03-26,26.379898071289062,1416.510009765625
2012-03-27,26.323240280151367,1412.52001953125
2012-03-28,26.056123733520508,1405.5400390625
2012-03-29,25.99946403503418,1403.280029296875
2012-03-30,26.112781524658203,1408.469970703125
2012-04-02,26.13706398010254,1419.0400390625
2012-04-03,25.853759765625,1413.3800048828125
2012-04-04,25.26286506652832,1398.9599609375
2012-04-05,25.5137939453125,1398.0799560546875
2012-04-09,25.173830032348633,1382.199951171875
2012-04-10,24.66386604309082,1358.5899658203125
2012-04-11,24.566736221313477,1368.7099609375
2012-04-12,25.076688766479492,1387.5699462890625
2012-04-13,24.939085006713867,1370.260009765625
2012-04-16,25.157634735107422,1369.5699462890625
2012-04-17,25.449037551879883,1390.780029296875
2012-04-18,25.206201553344727,1385.1400146484375
2012-04-19,25.100975036621094,1376.9200439453125
2012-04-20,26.24228858947754,1378.530029296875
2012-04-23,25.99946403503418,1366.93994140625
2012-04-24,25.837568283081055,1371.969970703125
2012-04-25,26.06421661376953,1390.68994140625
2012-04-26,25.99136734008789,1399.97998046875
2012-04-27,25.886138916015625,1403.3599853515625
2012-04-30,25.918519973754883,1397.9100341796875
2012-05-01,25.91042137145996,1405.8199462890625
2012-05-02,25.740442276000977,1402.31005859375
2012-05-03,25.70805549621582,1391.5699462890625
2012-05-04,25.076688766479492,1369.0999755859375
2012-05-07,24.8095703125,1369.5799560546875
2012-05-08,24.688159942626953,1363.719970703125
2012-05-09,24.89861297607422,1354.5799560546875
2012-05-10,24.882421493530273,1357.989990234375
2012-05-11,25.222389221191406,1353.3900146484375
2012-05-14,24.83385467529297,1338.3499755859375
2012-05-15,24.61387062072754,1330.6600341796875
2012-05-16,24.36129379272461,1324.800048828125
2012-05-17,24.214637756347656,1304.8599853515625
